"GEO_ID","NAME","H3_001N","H3_002N","H3_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1500000US190339501024","Block Group 4; Census Tract 9501.02; Cerro Gordo County; Iowa","289","245","44",
"1500000US190339501025","Block Group 5; Census Tract 9501.02; Cerro Gordo County; Iowa","342","310","32",
"1500000US190339501026","Block Group 6; Census Tract 9501.02; Cerro Gordo County; Iowa","308","296","12",
"1500000US190339502011","Block Group 1; Census Tract 9502.01; Cerro Gordo County; Iowa","829","738","91",
"1500000US190339502012","Block Group 2; Census Tract 9502.01; Cerro Gordo County; Iowa","749","680","69",
"1500000US190339502021","Block Group 1; Census Tract 9502.02; Cerro Gordo County; Iowa","548","507","41",
"1500000US190339502022","Block Group 2; Census Tract 9502.02; Cerro Gordo County; Iowa","818","775","43",
"1500000US190339502023","Block Group 3; Census Tract 9502.02; Cerro Gordo County; Iowa","437","382","55",
"1500000US190339503001","Block Group 1; Census Tract 9503; Cerro Gordo County; Iowa","645","532","113",
"1500000US190339503002","Block Group 2; Census Tract 9503; Cerro Gordo County; Iowa","265","220","45",
"1500000US190339503003","Block Group 3; Census Tract 9503; Cerro Gordo County; Iowa","478","448","30",
"1500000US190339503004","Block Group 4; Census Tract 9503; Cerro Gordo County; Iowa","608","568","40",
"1500000US190339503005","Block Group 5; Census Tract 9503; Cerro Gordo County; Iowa","370","346","24",
"1500000US190339504021","Block Group 1; Census Tract 9504.02; Cerro Gordo County; Iowa","614","487","127",
"1500000US190339504022","Block Group 2; Census Tract 9504.02; Cerro Gordo County; Iowa","453","419","34",
"1500000US190339504023","Block Group 3; Census Tract 9504.02; Cerro Gordo County; Iowa","494","438","56",
"1500000US190339504024","Block Group 4; Census Tract 9504.02; Cerro Gordo County; Iowa","516","491","25",
"1500000US190339506001","Block Group 1; Census Tract 9506; Cerro Gordo County; Iowa","246","231","15",
"1500000US190339506002","Block Group 2; Census Tract 9506; Cerro Gordo County; Iowa","427","396","31",
"1500000US190339506003","Block Group 3; Census Tract 9506; Cerro Gordo County; Iowa","302","275","27",
"1500000US190339507001","Block Group 1; Census Tract 9507; Cerro Gordo County; Iowa","624","556","68",
"1500000US190339507002","Block Group 2; Census Tract 9507; Cerro Gordo County; Iowa","814","722","92",
"1500000US190339507003","Block Group 3; Census Tract 9507; Cerro Gordo County; Iowa","775","567","208",
"1500000US190339508001","Block Group 1; Census Tract 9508; Cerro Gordo County; Iowa","1019","542","477",
"1500000US190339508002","Block Group 2; Census Tract 9508; Cerro Gordo County; Iowa","245","202","43",
"1500000US190339508003","Block Group 3; Census Tract 9508; Cerro Gordo County; Iowa","725","678","47",
"1500000US190339508004","Block Group 4; Census Tract 9508; Cerro Gordo County; Iowa","978","729","249",
"1500000US190339509001","Block Group 1; Census Tract 9509; Cerro Gordo County; Iowa","760","492","268",
"1500000US190339509002","Block Group 2; Census Tract 9509; Cerro Gordo County; Iowa","676","262","414",
"1500000US190339510001","Block Group 1; Census Tract 9510; Cerro Gordo County; Iowa","445","415","30",
"1500000US190339510002","Block Group 2; Census Tract 9510; Cerro Gordo County; Iowa","357","328","29",
"1500000US190339510003","Block Group 3; Census Tract 9510; Cerro Gordo County; Iowa","446","387","59",
"1500000US190339514001","Block Group 1; Census Tract 9514; Cerro Gordo County; Iowa","595","561","34",
"1500000US190339514002","Block Group 2; Census Tract 9514; Cerro Gordo County; Iowa","978","927","51",
"1500000US190339516001","Block Group 1; Census Tract 9516; Cerro Gordo County; Iowa","489","414","75",
"1500000US190339516002","Block Group 2; Census Tract 9516; Cerro Gordo County; Iowa","474","445","29",
"1500000US190339516003","Block Group 3; Census Tract 9516; Cerro Gordo County; Iowa","694","626","68",
"1500000US190339516004","Block Group 4; Census Tract 9516; Cerro Gordo County; Iowa","585","556","29",
"1500000US190350801011","Block Group 1; Census Tract 801.01; Cherokee County; Iowa","314","285","29",
"1500000US190350801012","Block Group 2; Census Tract 801.01; Cherokee County; Iowa","728","668","60",
"1500000US190350801013","Block Group 3; Census Tract 801.01; Cherokee County; Iowa","459","428","31",
"1500000US190350801021","Block Group 1; Census Tract 801.02; Cherokee County; Iowa","362","317","45",
"1500000US190350801022","Block Group 2; Census Tract 801.02; Cherokee County; Iowa","442","406","36",
"1500000US190350801023","Block Group 3; Census Tract 801.02; Cherokee County; Iowa","348","314","34",
"1500000US190350802001","Block Group 1; Census Tract 802; Cherokee County; Iowa","315","283","32",
"1500000US190350802002","Block Group 2; Census Tract 802; Cherokee County; Iowa","289","263","26",
"1500000US190350802003","Block Group 3; Census Tract 802; Cherokee County; Iowa","548","495","53",
"1500000US190350803001","Block Group 1; Census Tract 803; Cherokee County; Iowa","300","256","44",
"1500000US190350803002","Block Group 2; Census Tract 803; Cherokee County; Iowa","469","419","50",
"1500000US190350804001","Block Group 1; Census Tract 804; Cherokee County; Iowa","237","199","38",
"1500000US190350804002","Block Group 2; Census Tract 804; Cherokee County; Iowa","472","433","39",
"1500000US190350804003","Block Group 3; Census Tract 804; Cherokee County; Iowa","275","242","33",
"1500000US190370701001","Block Group 1; Census Tract 701; Chickasaw County; Iowa","733","668","65",
"1500000US190370701002","Block Group 2; Census Tract 701; Chickasaw County; Iowa","628","565","63",
"1500000US190370702001","Block Group 1; Census Tract 702; Chickasaw County; Iowa","250","234","16",
"1500000US190370702002","Block Group 2; Census Tract 702; Chickasaw County; Iowa","867","768","99",
"1500000US190370703001","Block Group 1; Census Tract 703; Chickasaw County; Iowa","497","469","28",
"1500000US190370703002","Block Group 2; Census Tract 703; Chickasaw County; Iowa","743","680","63",
"1500000US190370704001","Block Group 1; Census Tract 704; Chickasaw County; Iowa","800","724","76",
"1500000US190370704002","Block Group 2; Census Tract 704; Chickasaw County; Iowa","1016","914","102",
"1500000US190399601001","Block Group 1; Census Tract 9601; Clarke County; Iowa","440","405","35",
"1500000US190399601002","Block Group 2; Census Tract 9601; Clarke County; Iowa","720","659","61",
"1500000US190399601003","Block Group 3; Census Tract 9601; Clarke County; Iowa","625","582","43",
"1500000US190399601004","Block Group 4; Census Tract 9601; Clarke County; Iowa","599","515","84",
"1500000US190399602001","Block Group 1; Census Tract 9602; Clarke County; Iowa","457","401","56",
"1500000US190399602002","Block Group 2; Census Tract 9602; Clarke County; Iowa","452","422","30",
"1500000US190399603001","Block Group 1; Census Tract 9603; Clarke County; Iowa","473","430","43",
"1500000US190399603002","Block Group 2; Census Tract 9603; Clarke County; Iowa","502","457","45",
"1500000US190410801001","Block Group 1; Census Tract 801; Clay County; Iowa","314","276","38",
"1500000US190410801002","Block Group 2; Census Tract 801; Clay County; Iowa","295","244","51",
"1500000US190410801003","Block Group 3; Census Tract 801; Clay County; Iowa","350","277","73",
"1500000US190410802001","Block Group 1; Census Tract 802; Clay County; Iowa","685","598","87",
"1500000US190410802002","Block Group 2; Census Tract 802; Clay County; Iowa","920","812","108",
"1500000US190410802003","Block Group 3; Census Tract 802; Clay County; Iowa","1039","964","75",
"1500000US190410803011","Block Group 1; Census Tract 803.01; Clay County; Iowa","807","700","107",
"1500000US190410803012","Block Group 2; Census Tract 803.01; Clay County; Iowa","1030","956","74",
"1500000US190410803021","Block Group 1; Census Tract 803.02; Clay County; Iowa","834","765","69",
"1500000US190410803022","Block Group 2; Census Tract 803.02; Clay County; Iowa","415","372","43",
"1500000US190410804001","Block Group 1; Census Tract 804; Clay County; Iowa","355","304","51",
"1500000US190410804002","Block Group 2; Census Tract 804; Clay County; Iowa","349","325","24",
"1500000US190410804003","Block Group 3; Census Tract 804; Clay County; Iowa","382","322","60",
"1500000US190410804004","Block Group 4; Census Tract 804; Clay County; Iowa","334","307","27",
"1500000US190430701001","Block Group 1; Census Tract 701; Clayton County; Iowa","639","430","209",
"1500000US190430701002","Block Group 2; Census Tract 701; Clayton County; Iowa","381","331","50",
"1500000US190430701003","Block Group 3; Census Tract 701; Clayton County; Iowa","671","560","111",
"1500000US190430702001","Block Group 1; Census Tract 702; Clayton County; Iowa","252","232","20",
"1500000US190430702002","Block Group 2; Census Tract 702; Clayton County; Iowa","517","483","34",
"1500000US190430702003","Block Group 3; Census Tract 702; Clayton County; Iowa","318","293","25",
"1500000US190430702004","Block Group 4; Census Tract 702; Clayton County; Iowa","446","415","31",
"1500000US190430703001","Block Group 1; Census Tract 703; Clayton County; Iowa","429","392","37",
"1500000US190430703002","Block Group 2; Census Tract 703; Clayton County; Iowa","362","315","47",
"1500000US190430703003","Block Group 3; Census Tract 703; Clayton County; Iowa","329","293","36",
"1500000US190430703004","Block Group 4; Census Tract 703; Clayton County; Iowa","417","377","40",
"1500000US190430704001","Block Group 1; Census Tract 704; Clayton County; Iowa","514","239","275",
"1500000US190430704002","Block Group 2; Census Tract 704; Clayton County; Iowa","369","304","65",
"1500000US190430704003","Block Group 3; Census Tract 704; Clayton County; Iowa","710","583","127",
"1500000US190430705001","Block Group 1; Census Tract 705; Clayton County; Iowa","517","454","63",
"1500000US190430705002","Block Group 2; Census Tract 705; Clayton County; Iowa","434","327","107",
"1500000US190430706001","Block Group 1; Census Tract 706; Clayton County; Iowa","372","320","52",
"1500000US190430706002","Block Group 2; Census Tract 706; Clayton County; Iowa","563","503","60",
"1500000US190430706003","Block Group 3; Census Tract 706; Clayton County; Iowa","518","464","54",
"1500000US190450001001","Block Group 1; Census Tract 1; Clinton County; Iowa","587","505","82",
"1500000US190450001002","Block Group 2; Census Tract 1; Clinton County; Iowa","421","330","91",
"1500000US190450001003","Block Group 3; Census Tract 1; Clinton County; Iowa","637","447","190",
"1500000US190450002001","Block Group 1; Census Tract 2; Clinton County; Iowa","95","61","34",
"1500000US190450002002","Block Group 2; Census Tract 2; Clinton County; Iowa","244","203","41",
"1500000US190450002003","Block Group 3; Census Tract 2; Clinton County; Iowa","466","443","23",
"1500000US190450003001","Block Group 1; Census Tract 3; Clinton County; Iowa","427","336","91",
"1500000US190450003002","Block Group 2; Census Tract 3; Clinton County; Iowa","487","403","84",
"1500000US190450003003","Block Group 3; Census Tract 3; Clinton County; Iowa","307","246","61",
"1500000US190450003004","Block Group 4; Census Tract 3; Clinton County; Iowa","540","502","38",
"1500000US190450003005","Block Group 5; Census Tract 3; Clinton County; Iowa","493","414","79",
"1500000US190450004001","Block Group 1; Census Tract 4; Clinton County; Iowa","519","482","37",
"1500000US190450004002","Block Group 2; Census Tract 4; Clinton County; Iowa","404","394","10",
"1500000US190450004003","Block Group 3; Census Tract 4; Clinton County; Iowa","523","451","72",
"1500000US190450004004","Block Group 4; Census Tract 4; Clinton County; Iowa","296","269","27",
"1500000US190450005001","Block Group 1; Census Tract 5; Clinton County; Iowa","362","332","30",
"1500000US190450005002","Block Group 2; Census Tract 5; Clinton County; Iowa","334","312","22",
"1500000US190450005003","Block Group 3; Census Tract 5; Clinton County; Iowa","546","501","45",
"1500000US190450005004","Block Group 4; Census Tract 5; Clinton County; Iowa","818","781","37",
"1500000US190450006001","Block Group 1; Census Tract 6; Clinton County; Iowa","385","352","33",
"1500000US190450006002","Block Group 2; Census Tract 6; Clinton County; Iowa","510","453","57",
"1500000US190450006003","Block Group 3; Census Tract 6; Clinton County; Iowa","765","719","46",
"1500000US190450007001","Block Group 1; Census Tract 7; Clinton County; Iowa","344","321","23",
"1500000US190450007002","Block Group 2; Census Tract 7; Clinton County; Iowa","736","701","35",
"1500000US190450007003","Block Group 3; Census Tract 7; Clinton County; Iowa","612","475","137",
"1500000US190450008001","Block Group 1; Census Tract 8; Clinton County; Iowa","270","264","6",
"1500000US190450008002","Block Group 2; Census Tract 8; Clinton County; Iowa","465","444","21",
"1500000US190450008003","Block Group 3; Census Tract 8; Clinton County; Iowa","688","638","50",
"1500000US190450008004","Block Group 4; Census Tract 8; Clinton County; Iowa","666","617","49",
"1500000US190450008005","Block Group 5; Census Tract 8; Clinton County; Iowa","324","319","5",
"1500000US190450009001","Block Group 1; Census Tract 9; Clinton County; Iowa","875","837","38",
"1500000US190450009002","Block Group 2; Census Tract 9; Clinton County; Iowa","383","354","29",
"1500000US190450009003","Block Group 3; Census Tract 9; Clinton County; Iowa","369","355","14",
"1500000US190450009004","Block Group 4; Census Tract 9; Clinton County; Iowa","416","386","30",
"1500000US190450009005","Block Group 5; Census Tract 9; Clinton County; Iowa","466","437","29",
"1500000US190450009006","Block Group 6; Census Tract 9; Clinton County; Iowa","346","341","5",
"1500000US190450010001","Block Group 1; Census Tract 10; Clinton County; Iowa","642","611","31",
"1500000US190450010002","Block Group 2; Census Tract 10; Clinton County; Iowa","351","333","18",
"1500000US190450010003","Block Group 3; Census Tract 10; Clinton County; Iowa","344","301","43",
"1500000US190450010004","Block Group 4; Census Tract 10; Clinton County; Iowa","345","323","22",
"1500000US190450011001","Block Group 1; Census Tract 11; Clinton County; Iowa","456","432","24",
"1500000US190450011002","Block Group 2; Census Tract 11; Clinton County; Iowa","252","229","23",
"1500000US190450011003","Block Group 3; Census Tract 11; Clinton County; Iowa","313","287","26",
"1500000US190450012001","Block Group 1; Census Tract 12; Clinton County; Iowa","281","262","19",
"1500000US190450012002","Block Group 2; Census Tract 12; Clinton County; Iowa","403","353","50",
"1500000US190450012003","Block Group 3; Census Tract 12; Clinton County; Iowa","379","346","33",
"1500000US190450012004","Block Group 4; Census Tract 12; Clinton County; Iowa","296","269","27",
"1500000US190450012005","Block Group 5; Census Tract 12; Clinton County; Iowa","329","312","17",
"1500000US190470701001","Block Group 1; Census Tract 701; Crawford County; Iowa","356","304","52",
"1500000US190470701002","Block Group 2; Census Tract 701; Crawford County; Iowa","450","419","31",
"1500000US190470702001","Block Group 1; Census Tract 702; Crawford County; Iowa","424","373","51",
